no	store	title	explanation	price	view	deliveryfee	category	category_sub	category_detail	state
563	85	부가부 폭스2	핸들링이 워낙 좋고 디럭스형으로 배시넷 아가부터 성장한 유아까지 사용하실 수 있는 부가부 폭스 2 입니다. <구성품> 블랙본체 블랙시트 기본 캐노피: 베이퍼 블루 브리지 시트라이너: 베이퍼블루 브리지 썬캐노피 (여름용) : 핑크 배시넷 레인커버 컵홀더 + 방풍커버 (마니또 제품) 특이사항은 없으며, 코로나 여파로 적은 외출로 사용량이 적어 깨끗한 편입니다. (본체 및 타이어 상태 사진 확인하시기 바랍니다.) 거래는 상왕십리역 부근으로 오시면 됩니다. 감사합니다.	850000	25	1	18	136	545	2
564	8	새제품) 코니아기띠 S 풀박	시착도 안해본 풀박이며 새제품입니다. 비닐만 뜯어 확인한게 다에요. 그래도 예민하신 분 피해주시고 개인거래이므로교환 환불 불가입니다.	15000	10	1	18	136	546	3
565	40	(새상품)싸이벡스 솔루션 제트 아이픽스 플러스 카시트	싸이벡스 카시트 제트 아이픽스 플러스 소호그레이 색상 미개봉 새상품 판매합니다. 연락주세요	400000	5	1	18	136	547	1
566	64	어라운드 위고 피아노	어라운드 위고 올해 구입 했어요~~ 새상품 구매해서 사용했고 아기가 별로 안좋아해서 상태 좋아요.	80000	17	1	18	136	548	1
567	68	스토케 트립 트랩	사용한 기간은 좀 되지만 깨끗하게 잘 사용했습니다. 상태는 사진과 같습니다. 용인 지역 직거래 가능합니다.	150000	123	1	18	136	549	1
568	35	아벤트 쪽쪽이 울트라소프트	미개봉입니다. 어쩌다보니 쪽쪽이 하나만 써서 판매합니다. 교환X 환불X 반택 +1600 편택 +2700	8000	16	1	18	136	550	3
569	45	하기스 매직컴포트 5단계 팬티형	하기스 매직컴포트 5단계 남아 팬티형 1박스(108매) 있습니다 무게가 있어 직거래 저희집으로 오셔야되세요 택배는 착불로 가능합니다	45000	23	1	18	136	551	2
570	17	아토팜 수딩 젤 로션	수딩젤 로션 사진에 보이는 것 만큼 사용감 있어요 다른 거 사서 잘 안 쓰게 되서 팝니다 수딩 젤 로션 구매시 옆에 로션은 그냥 드릴게요 로션은 사용감이 꽤 있어서 그냥 드려요	4000	10	1	18	136	552	1
571	8	유팡 전기소독기(젖병소독기) 팝니다~	내부 상태좋고 젖병및 다른 물건 소독할때에도 좋습니다. 사용하지 않아 판매합니다~	10000	11	1	18	136	553	1
572	62	유한킴벌리 그린핑거 손소독 물티슈 캡형 30매 새제품 새상품 일괄 판매	유한킴벌리 그린핑거 99.9% 살균소독 손소독 물티슈 캡형 30매 새제품 팔아요 사용기한:~2023.02.22 5팩 6000 (택배비 별도, 반값택배 가능) ★ 교환X, 반품X, 환불X ★ 문의주세요🙂	6000	3	1	18	136	554	3
573	21	디데이달력 우드디데이달력 우드달력 홈스냅 아기방꾸미기	디데이달력 우드디데이달력 우드달력 홈스냅 아기방꾸미기소품 상태 A 사진찍을때 몇번 쓰고 보관했어요 ✖❌ 교신, 에눌, 환불 불가 ❌✖ 💳 10만원 이상 무료배송 그 외 3500원 추가 ☹ 계좌받고 잠수사절! 20분 이내 입금완료 해주세요 📋 상품 설명, 사진 확인 꼭 하시고 문의 주세요 ❎ 상품 보내기전에 검수에 신경쓰지만 제가 놓친 하자 부분 있을 수 있습니다. 하지만 중고거래 특성상 이 부분으로 인해 절대 교환, 환불 불가입니다 ❎ 🙏민감하고 예민하신 분들은 구매 자제 부탁드려요	20000	12	1	18	136	555	1
574	64	수유티 일괄	가슴부분 지퍼로 오픈되는 티에요 사진과같고 오염및 하자없어요 한개만 반팔, 3개는 긴팔 개당 2500원꼴로 저렴하게 가져가세요 반값택배(gs25) +1600 일반택배 + 3500	10000	8	1	18	137	556	2
575	35	도노도노 순면 이불세트	15000원(gs반값1500/3000) 신생아때 선물받고 한달정도 쓰고 세탁한뒤 보관만했어요~ 아기이불이라 깨끗하게 쓰려고 노력했지만 작은 얼룩들은 있을수있는 중고라 예민하신분은 피해주세요 네고 반품은 불가하오니 신중한구매 부탁드려요 크게 발견한 얼룩 두군데는 아래 사진에서 확인해주세요 순면이불한장,베게,순면패드한장 구성이에요 사이즈-이불(100*120) 패드(88*143)	15000	6	1	18	137	557	2
576	44	스와들업 스몰	상태 매우좋아요 사이즈:스몰 얼룩.보풀없고 전체 깨끗합니다	4900	6	1	18	137	558	1
577	49	신생아용품일괄판매	스와들업2개 (민트색 뒤쪽 어깨부분 작은 하자있어요 사진에서 확인해주세요) 손싸개3개 발싸개2개 스마일발목양말3개 🖐️하자가있거나 상태가안좋은 상품은 판매하지않아요 (최대한 깨끗히 사용한것만 판매합니다) 🖐️그래도 중고는 중고인지라 예민하신분은 피해주시며 신중한거래 하실분만 챗주세요 (교환,환불,잠수사절입니다) 🖐️택배거래가능합니다 🖐️일반택배3000원/반값택배1600원 (3만이상 구매시 무료배송, 무게에 따른 추가금은 안받을게요)	9000	12	1	18	137	559	3
578	39	아가방 오트밀 배넷저고리	얼룩.보풀없고 전체 깨끗합니다 순면이에요 손싸개가능	3900	4	1	18	137	560	1
579	55	흑색모빌	모빌만 있어요, 필요하신분 챗부세요	3000	3	1	18	137	561	3
580	37	무배) 피부색소침착 마더크림 200ml 완화 마데카솔류선 식약처인증	◐미개봉 새상품◑ ◐무료배송◑ 📌우먼홈케어 마더크림 200ml 📌네이버 최저가: 45000원 📌판매가: 41000원 📌번개페이/계좌이체 모두 가능합니다. 📌변심으로 인한 반품 △ 📌불량으로 인한 교환/반품 ○	41000	3	0	18	137	562	1
581	69	하이베베 저렴하게 가져가세요	친구가 물려줘서 사용했구요 상태 좋아용 아기 잘 크고 있나, 병원가기 기다리지 않고, 집에서 확인하니 너무 좋더라구요! 상태 좋아용! 중고거래이니 만큼 예민맘 사절!	25000	5	1	18	137	563	3
582	70	리본돌 젖병 용품	개당 4000원 꼭지 하나는 막혀있습니다 나머지는 안막혀있어요 분홍색 젖병 진짜 이뻐요ㅠㅠ 원하시면 구멍 막아서 드려요 일괄시15,000원	4000	40	1	18	138	564	3
583	83	메델라 심포니 베이직키트	출산후 조리원에서 메델라 심포니가 너무 좋아서 대여하면서 산건데 단유하면서 실사용은 2주 안됩니다. 메델라 심포니 베이직키트(구형) 개당 12,000원 2개 - 20,000원 메델라 심포니 퍼스널핏 플러스(신형) 개당 15,000원 2개 25,000원 둘다 구매하시 원하시면 2장밖에 안쓴 메델라 모유저장팩 48장 이랑 그린맘 젖병 2개 드릴게요!! 택배비 3,000 별도	12000	20	1	18	138	565	2
584	15	유팡 led 젖병소독기 up901 [새제품 최저가]	따끈따끈 신제품 입니다~!!! UV LED 신형이에요!! 22년 11월 제조상품입니다! 화이트비앙카색상이구요 박스 기스조차 없이 깨끗하게 보관중입니다! 내 아이 입에 들어가는 젖병 소독기! 새제품 가성비있게 싸게 구매하세요!! 많은 문의 부탁드려요~	260000	21	0	18	138	566	2
585	70	아이보리 이유식가루 잡곡 8종	❤️아이보리 이유식가루 잡곡 아가 테스트용으로 샀어요! 다 쓰기엔 너무 많아서 당근해용~~! 100g 소분해서 드려요:) 수수 차조 녹미 오트밀 흑미 보리 찹쌀 현미 (검은콩 퀴노아 없어요!!!)	27000	2	1	18	138	567	1
586	36	노시부	올해 2월에 구매해서 1회 사용 후 세척 보관만 했어요 실리콘 코뽑는부품 하나 더 있어요 (사진확인) ​ 택포 23만 직거래시 대구	230000	131	0	18	138	568	1
587	29	초저렴내놓음)DERIDA중대형견 .펫 트레일러유모차	-------울산거래가능----- ☆☆거희새거☆☆ㅡ집안에서 이용!! 구입은 올 가을쯤 샀어요~~~// 저희 반려견 절대 안타네요 태우고 놀러가보고 싶었는데 안타요 아직 어려서 그냥 하네스 하고 다녀야 겠어요 ㅜ 구입시ㅡ담요 2개 같이드립니다 ~20kg반려견까지 가능하구요 소형견2~3마리 태워도 됩니다 바퀴360도 회전가능 흔들거림,소음 없구요 바퀴가 아주 튼튼합니다 입구가 낮아 반려견 안무서워하고 후기들도 너무좋고 반품건수가 없을정도로 만족도 매우높은 	50000	12	1	19	139		3
588	79	강아지 껌 간식 기타등등몽땅드림	반값 2000 일반 3800 6~2년사이 몽땅드림	10000	13	1	19	140		1
589	78	뉴플렉스 카디오케어 강아지고양이영양제	뉴플렉스 카디오케어 심장건강 영양제 건강한 심장의 유지 및 보호가 필요한 개체의 영양공급 유통기한 23.02.25	10000	2	1	19	141		1
590	24	햄스터용품 미로룸 미개봉	미개봉입니다. 31.5*21.5*9	15000	9	1	19	142		1
591	41	고양이 강아지 간식 닭고기 트릿 240g	10개 정도 먹였어요 건강 생각해서 닭고기로 샀는데 저희 애기는 북어를 더 좋아하네용	10000	12	0	19	143		2
592	63	고양이 헤드커버	재질 : ABS 사이즈 M : 2.5-4.5KG이내,17.5-23.5CM L : 5-7KG이내,23-27CM	30000	2	0	19	144		1
593	27	햄스터 케이지 단케 행햄케 100	크기: 100*55*50 상태: 사용감이 살짝 있지만 상태 좋음. 지역: 인천	80000	81	1	19	145		3
594	8	햄찌밤	좀 전에 온 햄찌밥이라는 사료인데.. 잘못 시켜서 저걸 하나 반품하기도 그렇고 해서 중고로 팔아봐요! 80g 소분이고 원래 가격은 택배비 포함 6000원인데 2000원으로 팔게요! 거리가 좀 있다면 직접 오셔야 해요!	2000	6	1	19	146		1
595	51	버버리 폭스퍼 롱패딩 (새상품)	상세사진 모두 확인해주세요 실제사진 첨부합니다 유명한 김희애 패딩이에요 색상은 블랙패딩이에요 선물받은거라 정가품유무 확실치않대요 (이부분 언급했으니 나중에 정가품유무로 문제삼지말아주세요) 부탁받아서 대신팔아주는거라 정확하진않아요 그래서 싸게내놔요 패딩안에 정품과 모두 동일하게 택 다 붙어있어요 블랙이고 사이즈는 m사이즈에요 문의많이주세요~ 새상품입니다 털 부착했다가 뗄수있어용! 사진첨부한거 모두 확인해주세요~ 급처라 택배비 제가 부담합니다😙	280000	89	1	1	20	147	2
596	19	노스페이스 눕시 700 그레이 패딩	상태 좋아요! 사이즈 90 입니다 사진이랑 핏 똑같아요	150000	185	1	1	20	148	2
597	38	폭스카라 데님 야상자켓 퍼안감 -	폭스카라 데님 야상자켓 퍼안감 퍼카라 폭스로 교체해서 달았어요 폭스카라 끝부분 와이어 있어 반으로 접는것도 가능합니다 부드러운 페이크밍크퍼 안감으로 따듯해요 소매는 누빔안감 퍼카라 탈부착 가능 대님바켓과 야상베스트 붙어있구요 리얼로 레이어드한듯카라도 따로 되어있어요 허리조임가능 리얼폭스카라 가격도 안되게 데려가세요 사이즈 프리 (여유) 총기장 71 가슴단면 65	45000	86	1	1	20	149	1
598	4	쓰리타임즈 21fw 구버전 버니퍼 무스탕	보관용 새상품으로 두달전에 구매했어요 (56만원에 구매) 두번 입고 잠깐씩입은거라 상태 좋아요 털은 인조퍼라 리얼이랑 확실히 차이 나요 (아쉬운부분) 소매털은 안부드럽고 목쪽이나 다른곳은 부드러움 퍼같은 경우 분무기로 물뿌려서 쪽빗으로 빗어주심 되세요 ❗️발견못한 오염,하자 있을수 있으나 교환 환불 불가합니다 ❗️중고 제품이기에 새상품컨디션 원하시면 다른분께 구매해주세요 제발😡 ❗️찔러보기, 에눌 차단 우체국 택비 5000원 있어요	550000	490	1	1	20	150	2
599	2	모네 에디트퍼코트 크림색상 mone	실착 3회미만 상태 매우 좋습니다 부피때문에 택배비는 별도입니다! 입금순 판매	258000	99	1	1	21	151	3
600	18	스튜디오톰보이 롱자켓 F	F 사이즈 상태 좋음 택배 3,500 입니다 4만원 이상 구매시 택배비 무료	30000	105	1	1	21	152	1
601	51	안기모 박시한 후드 맨투맨 FF 미착용제품 n1318 애슐리 상점	검색창에서 " 애슐리상점 " 안기모 박시한 후드 맨투맨 FF 미착용제품 n1318 애슐리상점 사이즈 FF 55-77 가슴둘레 66 총기장 66 폴리소재 안기모 베이지색상 미착용제품 애슐리상점/애슐리상점세컨 제품문의는 번개톡 선결제배송료 3000원 도서산간추가배송료 3000원 있습니다 7만원이상 구매시 무료배송하고있습니다 페이안전결제시 배송료선결제 원하시면 결제전 물품금액수정 톡주시면 바로 물품금액+배송료3000원 으로 수정해드리고있습니다 페이결제물품은 넘넘 죄송하지만 보류가 않되는점 양해부탁드립니다 판매자의물품은 중고물품인점 가만해서 신중구매부탁드립니다 코디물품은 판매자의 모든물품에 판매하고있습니다	15000	54	1	1	22		1
602	60	오호스 투웨이 후드티	한번 입어보고 저랑 안어울려서 팝니다!! 거의 새것과 다름 없어요!! 관심 있으신 분 편하게 연락주세요!🤍 *택포가격 아닙니다!*	75000	62	1	1	23		3
603	13	쓰리타임즈 드레이프탑	오늘받은 택있는 상품입니다 안입을거같아서 그냥 팔아요 반값택배 가능합니다!	38000	116	1	1	24	153	2
604	24	[3컬러]벨벳 벨루아 로고 자수 반팔 티셔츠 아이보리 핑크스카이	색상 핑크,아이,스카이 사이즈 가단43.5 기장57 재고 각 1장 새상품, 두께감 있고 탄탄한 벨벳 원단. 자수 로고가 포인트. 이 제품 색상 다 예뻐요. 핑크,아이,스카이 가능. Mode Farbe ( 모 드 파 브 ) :: 반품,교환 불가. 동의하시는 분만 구매 부탁드려요. :: 배송비 3000원/10만원 이상 무배.로젠(제주도,도서산간 추가 배송비 있음) :: 오후 3시 입금건까지 당일 배송 가능/ 토요일,공휴일 배송X	13000	79	1	1	24	154	3
605	86	유이브 한소희탑	유이브 한소희 오프숄더, 바디수트 판매해요 흰검 제품을 구매하게 되어서 두 제품 다 착용만 해보고 입지 않았어요 1. 한소희 바디수트 80000 2. 한소희 오프숄더 80000	80000	83	0	1	24	155	2
606	63	LANVIN 랑방 컬렉션 여성용 얇은 긴팔 블라우스	색상 베이지브라운 호칭 82-94-160으로 보여집니다 실측사이즈 가슴단면67 기장69 팔길이54 케어라벨이 없어 정확한 재질은 알수가 없습니다 착용감 전혀없는 아주 깨끗한 상태입니다 택포입니다 옆230103	43000	50	0	1	25	156	3
607	56	타임 레이스프릴 블라우스 18ss	면 100%소재의 아일렛레이스 원단의 블라우스예요 원단자체도 예쁘고 여성스럽답니다 넥부분에 동글동글 귀엽게 프릴이 있구요 소매부분에도 여성스럽게 레이스로 디자인 되었어요 사이즈는 여유있어서 시원하게 입으시기 좋아요 사이즈 F 총장 66 가슴반품 65 팔길이 52 택배비 3000원 혹은 착불입니다 중고특성상 교환 반품 않되는점 양해부탁드립니다	80000	50	1	1	25	157	2
608	3	하트베리스튜디오 머랭 나시세트 오프숄더 빈티지 베이비베어 슈슈체리	집에서 실착1회 외출0회 색깔 사진이랑 똑같아요! 진짜 쫀쫀하고 핏 예뻐요 나시 + 오프숄더 세트입니당	20000	16	1	1	25	158	1
